418,Maryam Nawaz To Contest Elections From NA-127,https://abbtakk.tv/en/maryam-nawaz-to-contest-elections-from-na-127/,"June 10, 2018","Lahore (June 10, 2018): Maryam Nawaz, the daughter of former Prime Minister Nawaz Sharif will contest the upcoming elections, the first of her political career, from the National Assembly constituency in Lahore NA-127.
According to the details, Tanveer Zia Butt, on the behalf of Maryam Nawaz, has submitted the nomination paper for NA-127 constituency in the Election Commission of Pakistan (ECP).
Click Play Button To Watch This Video:

Earlier, Maryam Nawaz on Sunday said that she along with Hamza gave interview to the central parliamentary board as member for the ticket to contest upcoming polls.In her tweet message, Maryam Nawaz said that she is so happy after giving the interview.
Felt great to have appeared, alongside Hamza, before PMLN parliamentary board for interviews as PMLN workers & candidates. PMLN all the way🐅 pic.twitter.com/WeQTMGUt6n
— Maryam Nawaz Sharif (@MaryamNSharif) June 10, 2018
She said that parliamentary board of PML-N also interview, Shahbaz Sharif before awarding his ticket.
PMLN President being interviewed by the Parliamentary Board. Only happens in PMLN 🙌🏼 pic.twitter.com/7CiAyCHjB2
— Maryam Nawaz Sharif (@MaryamNSharif) June 10, 2018
She further said that such practice is only being done in PML-N.
Related News:
Lion To Roar in Election 2018, Says Maryam Nawaz

Gave Interview As Member for Ticket, Tweets Maryam Nawaz

"
419,"AK Case: Nawaz, Siraj Reject Money Receiving Allegations",https://abbtakk.tv/en/asghan-khan-case-ns-siraj-reject-money-receiving-allegations/,"June 9, 2018","Islamabad (June 09, 2018): The former Prime Minister and leader of PML-N Nawaz Sharif and chief of Jamaat-e-Islami (JI) Sirajul Haq submitted their reply in Asghar Khan case rejecting all the allegations of receiving money from ISI.
Former prime minister Nawaz Sharif through his counsel submitted his reply in the Asghar Khan case in the Supreme Court on Saturday.
Nawaz, in the four-page reply, states that he never received Rs3.5 million from Lt. General (retd) Asad Durrani or under his instructions from his representatives as a donation to spend on the general election campaign of 1990.Nawaz also denied receiving an amount in the sum of Rs3.5 million and Rs2.5 million from Younus Habib or under his instructions.
The reply adds that Nawaz Sharif has already recorded his statement on October 14, 2015, before the Federal Investigation Agency (FIA) inquiry committee.
Sirajul Haq Submits Reply
Jamaat-i-Islami (JI) chief Sirajul Haq also submitted an affidavit on behalf of his party denying allegations of receiving money from the ISI for the 1990 elections.
“JI had not received any kind of amount from ISI or any other resource in 1990 and JI had become the part of the case voluntarily in 2007,” he said in his reply adding that he was ready to present himself before any kind of commission or investigation.
Earlier this week, the Supreme Court of Pakistan had directed 31 respondents including Nawaz Sharif to submit written replies by June 9 in the Asghar Khan case. Nawaz, who failed to appear before the bench hearing the case, was allowed to be represented by a lawyer.
Asghar Khan Case:
In 1996, Air Marshal Khan had filed a human rights petition in the SC of Pakistan, accusing the Inter-Services Intelligence (ISI) of doling out money to a group of politicians in the 1990s.
The case was initiated by the air marshal after Benazir Bhutto’s interior minister, retired general Naseerullah Babar, had disclosed in the National Assembly in 1994 how the ISI had disbursed funds to purchase the loyalty of politicians and public figures so as to manipulate the 1990 elections, form the Islami Jamhoori Ittehad (IJI), and bring about the defeat of the PPP.
16 years after the petition was filed, the SC in its judgement — penned by then chief justice Iftikhar Chaudhry — ruled that the 1990 general elections had been polluted by dishing out Rs140 million to a particular group of politicians only to deprive the people of being represented by their chosen representatives.
The court had, however, thrown the ball back to the then PPP government by directing it to take necessary action under the Constitution and law against former army chief Beg and former director general of ISI Durrani for their role in facilitating the group of politicians and political parties to ensure their success against their rivals in the 1990 elections.
Related News:
Nawaz Sharif, Javed Hashmi Summoned in Asghar Khan Case

SC Seeks Reply From Accused Named in Asghar Khan Case

"
420,Rabbani Warns Against Allowing Musharraf To Contest Election,https://abbtakk.tv/en/rabbani-warns-against-allowing-musharraf-to-contest-election/,"June 9, 2018","Islamabad (June 09, 2018): Pakistan Peoples’ Party (PPP) Senator Raza Rabbani warned that if former president Pervez Musharraf was allowed to file nomination papers for the forthcoming elections then the rule of law would be devastated in the country.
It appeared that a person, who violated the law and ran away from justice, had special privileges, Rabbani slammed. The PPP senator noted that a special court had declared Musharraf an absconder on May 2016. He accused the former president of misleading the court on the pretext of his deteriorating health.Rabbani said that it was worrisome that a person, who was declared an absconder and had warrants issued for him from different courts, had been allowed to submit his nomination papers.
“It is a matter of grave concern that a person who has been declared an absconder and whose warrants of arrest had been issued by various courts had been allowed to file his nomination papers, conditionally,” the statement reads.On Thursday, the Supreme Court, while hearing Musharraf’s review petition against his disqualification by the Peshawar High Court, ordered the former president to appear before it, assuring that he would not be arrested.
“We will pass an order ensuring authorities do not arrest the former president before his appearance in court,” Chief Justice Saqib Nisar had said.
He had also remarked, “I will ask returning officers to accept Musharraf’s nomination papers but conditional to the final verdict on his appeal.”
Related News:
SC Summons Pervez Musharraf on June 13

How Musharraf Can Be Given Apex Court Gurarantee: Nawaz

"
421,Kazmi Refuses To Contest Elections On PPP Ticket,https://abbtakk.tv/en/kazmi-refuses-to-contest-elections-on-ppp-ticket/,"June 8, 2018","Multan (June 08, 2018): Former federal minister for religious affairs Hamid Saeed Kazmi Friday excused from contesting the forthcoming election on Pakistan Peoples Party (PPP) ticket and announced contesting as an independent candidate from NA-175 Liaquatpur.
PPP co-chairman Asif Ali Zardari Friday called on Kazmi at his residence in Multan. Zardari wanted Kazmi to contest the election against Pakistan Tehreek-e-Insaf’s Shah Mehmood Qureshi from NA-156 Multan, but Kazmi excused from contesting from the constituency.Speaking to media after the meeting, Kazmi said that he wanted to contest the election from Liaquatpur constituency. He said that Zardari wanted him not to contest the polls from NA-175, adding, “I tendered an excuse to Zardari sahib, which he did not mind.”Kazmi confirmed contesting election from NA-175 Liaquatpur as an independent candidate.
Related News:
Former minister Hamid Saeed Kazmi released

Hamid Saeed Kazmi appeals IHC against sentence

"
422,"PML N, PTI All Set To Contest For Takhat-e-Lahore",https://abbtakk.tv/en/pml-n-pti-all-set-to-contest-for-takhat-e-lahore/,"June 8, 2018","Web Desk (June 08, 2018): Lahore is expected to turn into a political battleground as stalwarts of Pakistan Tehreek-e-Insaf (PTI) and Pakistan Muslim League Nawaz (PML-N) have fielded their candidates for fourteen seats of National Assembly in Lahore for general elections 2018. Both the parties are eager to take lead in Lahore and they have fielded strong candidates for the purpose.
According to the unverified final list of electoral candidates from Lahore, PTI chief Imran Khan will go up against former railways minister Khawaja Saad Rafique for NA-131, while Shafqat Mehmood will compete against PML-N’s Khawaja Ahmed Khan for NA-130.Former Speaker National Assembly Sardar Ayaz Sadiq will face Abdul Aleem Khan of PTI in NA-129, while Shahbaz Sharif will contest elections against Zaheer Abbas Khokhar of PTI from NA-134.
It has also been learned the PML-N President Shehbaz Sharif has attained nomination papers for NA-132 Lahore and NA-192 Dera Ghazi Khan.
PML-N’s Hamza Shahbaz decided to contest from NA-124 against PTI’s Waleed Iqbal while PML-N’s Malik Riaz and PTI’s Mahar Wajid Naseem will fight for NA-123 seat.
Maryam Nawaz and PTI’s Yasmin Rashid will be in competition over Nawaz Sharif’s ancestral seat NA-125.In NA-127 constituency, PML-N’s Pervaiz Malik and PTI’s Jamshed Iqbal Cheema are in competition for the seat.
PML-N’s Sheikh Rohail Asghar is set to contest against PTI’s Ejaz Deal from NA-128,  while PML-N’s Zaeem Qadri and PTI’s Ejaz Chaudhary will face each other in NA-133.
Saif al-Mulk Khokhar of PML-N will contest against PTI s Karamat Khokhar from NA-135 while Afzal Khokhar of PML-N and Khalid Gujjar of PTI will contest from NA-136.
PML-N has given tickets to two brothers Saiful Mulk Khokhar and Afzal Khokhar from NA-135 and NA-136 respectively.
On the other hand, Pakistan Peoples Party Chairperson Bilawal Bhutto Zardari is expected to contest elections from Lyari and Larkana, while his sister Aseefa Bhutto Zardari is expected to contest from Qambar Shahdadkot.
Click Play Button To Watch This Video

Mustafa Kamal, the found of Pak Sarzameen Party, is expected to contest elections for one seat of the national assembly and two of the provincial assembly.
The general elections will be held on July 25.
Related News:
ECP Extends Last Date For Filing of Nomination Papers

PPP Chairman Bilawal Submits Nominations For NA-246

"
423,Allauddin Marri To Sworn In As Balochistan Caretaker CM Today,https://abbtakk.tv/en/allauddin-marri-to-sworn-in-as-balochistan-caretaker-cm-today/,"June 8, 2018","Quetta (June 08, 2018): Allauddin Marri will take oath as Balochistan Caretaker Chief Minister Today. The Election Commission of Pakistan (ECP) nominated Allauddin Marri as the caretaker chief minister of Balochistan on Thursday.
ECP Additional Secretary Akhtar Nazir announced Marri’s nomination at a news conference in Islamabad.The former provincial government had suggested the names of Sardar Shoukat Popalzai and Alauddin Marri for the post, while the opposition had put forward the names of Mohammad Aslam Bhutani and Ashraf Jahangir Qazi.
Click Play Button To Watch This Video:

The nominees were scrutinised during a meeting of the ECP, chaired by the chief election commissione and most of the members favoured Marri for the top slot.
After the two sides failed to reach a consensus, the matter was passed on to the parliamentary committee of Balochistan. However, the government-nominated members boycotted the committee meeting on Wednesday after former chief minister Abdul Qudus Bizenjo described the opposition leader as controversial.Former chief ministers Dr Abdul Malik Baloch and Nawab Sanaullah Zehri had reached the assembly secretariat for talks, but the others did not show up, resulting in the cancellation of the meeting.
“We are acting in line with the Constitution, but the former government is creating hurdles,” Zehri had said. “Bizenjo wants amendments to the Constitution to make way for him to become chief minister for life. Balochistan will not entertain any more jokes.”
He had added that Bizenjo’s decision to boycott the meeting showed his non-seriousness towards a serious issue. “We have, therefore, decided to send our shortlisted names to the Election Commission of Pakistan.”Marri pledged that free and fair elections would be his top priority as the caretaker CM of the province.
“With the support of the people I’m hopeful that the polls will be carried out impartially and in a peaceful manner,” he added.  “I’ll try my level best to ensure a high voter turnout on polling day,” he said.
“I want to thank the ECP for placing their trust in me to carry out this task,” he said.
“With the support of the people of Pakistan can we only guarantee that the election process is not sabotaged in any way,” he said.
Related News:
Allauddin Mari Named Caretaker CM Balochistan

ECP Names Hasan Askari As Caretaker CM Punjab

"
424,ECP Fixes July 5 As Last Date To Receive Postal Ballot Applications,https://abbtakk.tv/en/5-july-last-date-for-receipt-of-postal-ballot-papers-applications-ecp/,"June 7, 2018","Web Desk (June 07, 2018): The Election Commission of Pakistan has fixed fifth of the next month as the last date for receipt of applications for postal ballot papers for upcoming general elections.
This facility has been extended to government servants, their spouses, and children, who are registered voters and residing with them at a place other than the place in which their constituency is situated.Persons with physical disability and those who are detained in prisons or held in custody are also entitled to vote by postal ballot.
The last date for polling and police personnel posted at a polling station other than the one at which they are entitled to cast their vote has been fixed as 10th of the next month.
Applications for the postal ballot shall be made on the prescribed Form available on ECP website www.ecp.gov.pk or may be obtained from the Returning Officer concerned of the constituency. The voters to whom postal ballots are issued will not be entitled to vote in person at the polling stations.
Related News:
ECP Registers 105,955,407 Voters For General Election 2018

PML-N Raises Reservations Over Caretaker CM Punjab


"
425,SRK’s Cousin To Participate General Election 2018,https://abbtakk.tv/en/srks-cousine-to-participate-general-election-2018/,"June 7, 2018","Web Desk(June 07, 2018): Noor Jahan, the paternal cousin of Bollywood megastar Shah Rukh Khan, has publicized the news of her contesting the upcoming general elections from her hometown of Peshawar.
In conversation with Geo News, Noor Jahan revealed that she will be joining the election’s race by contesting for a general seat from the constituency PK-77, as an independent candidate, in spite of her hailing from Awami National Party.“I hope people support me in the same way they support Shah Rukh Khan,” she had stated.
Cousin of the Bollywood legend had previously been of service as a counselor and has been engaged in political activities for a couple of years.
Belonging to Peshawar’s Mohallah Shah Wali Qatal area, Noor Jahan has garnered immense support from her neighbors as well who claim to stand by her.
Related News:
Alia Tells When Will She Get Married

‘Ralph Breaks The Internet: Wreck It Ralph 2’ Trailer Is Out Now

"
426,Allauddin Mari Named Caretaker CM Balochistan,https://abbtakk.tv/en/allauddin-mari-named-caretaker-cm-balochistan/,"June 7, 2018","Islamabad (June 07, 2018): Election Commission of Pakistan on Thursday has announced the name of Allauddin Mari as Caretaker CM of Balochistan.
The meeting of ECP was chaired by Chief Election Commissioner, Sardar Raza Khan
The matter was shifted to ECP as the CM and Opposition leader and later parliamentary committee failed to reach any consensus.
Click Play Button To Watch This Video
Name of Allauddin Mari was given by the government side.
Earlier today, Election Commission of Pakistan had named Dr  Hasan Askari Caretaker CM Punjab.
The appointment to the caretaker Chief Minister has been made in accordance with article 224 of the constitution.
Click Play Button To Watch This Video 

The meeting was chaired by Chief Election Commissioner, Justice Retired Sardar Raza Khan.
Earlier, the meeting of the parliamentary committee of Balochistan was chaired by Sanaullah Khan Zehri. Members of the former government boycotted the session after former chief minister Abdul Quddus Bizenjo announced last night that the candidates suggested by the opposition for the parliamentary committee were “controversial”.
Click Play Button To Watch This Video
Bizenjo had further added that the former opposition had not consulted the rest of the parties in the former opposition before submitting the candidates for the committee.
The six-member parliamentary committee had comprised of government representatives Sarfraz Chakar Domki, Tahir Mahmood Khan, Amanullah Notezai and opposition members include Nawab Sanaullah Zehri, Dr Abdul Maalik Baloch, and Liaquat Agha.The former government had suggested the names of Sardar Shoukat Popalzai and Alauddin Marri for the post of the interim chief minister while the former opposition had nominated Mohammad Aslam Bhutani and Ashraf Jahangir Qazi.
Related News:
ECP Summons Credentials of Nominees for Caretaker CMs

Justice (R) Dost Muhammad Sworn In As Caretaker CM KP

"
427,MMA Announces Election 2018 Manifesto,https://abbtakk.tv/en/mma-announces-election-2018-manifesto/,"June 5, 2018","Islamabad (June 05, 2018): The religious parties alliance Muttahida Majlis-e-Amal has announced its 12-point election manifesto after the party heads meeting on Tuesday.
Making the announcement in a press conference in Islamabad the head of the alliance Maulana Fazaulur Rehman claimed that all the political and religious parties were unanimous on MMA manifesto as MMA will make the country’s foreign policy free.“Pakistan’s foreign policy is not being designed freely for 70 years, however,  MMA will make it free and according to people’s wishes,” he said.
The MMA leader Maulana Fazlur Rehman said that the alliance’s manifesto includes implementation of Nizam-e-Mustafa (PBUH), safeguarding all Islamic provisions in the constitution, empowered parliament, ensuring free and fair judiciary and devolution of power.
The MMA head said that education, provision of employment and abolition of unnecessary direct and indirect taxes, and subsidy on necessity items have been prioritised by the alliance.
Fazalur Rehman said that the religious alliance would ensure construction of new dams, effective mechanism for generation and distribution of power and will make a concrete strategy to counter India’s aggression over water supply to Pakistan.
He urged that the establishment of new provinces should not be based on ethnicity or particular areas. He mentioned that the creation of new provinces and construction of Kalabagh Dam were the serious issues and should be decided after long deliberations.“Water crisis is a reality, however painting picture of only solution construction of Kalabagh dam can generate another crisis,” he warned.
Responding to a question over the ongoing case in the Supreme Court on his security protocol, Fazal challenged Chief Justice of Pakistan to swap his security protocol with him.
Related News:
MMA To Defeat Secularists In Next Polls: Fazlur Rehman

May 13 Rally Will Decide Pakistan Politics Direction: Fazal


"
428,"Corps Commander, GDA Delegation Call on Caretaker CM",https://abbtakk.tv/en/gda-delegation-corps-commander-khi-call-on-caretaker-cm-sindh/,"June 5, 2018","Karachi (June 05, 2018): A delegation of Grand Democratic Alliance led by senator Muzaffar Hussain Shah called on Caretaker Cheif Minister Sindh, Fazlur Rehman on Tuesday.
Arbab Ghulam Rahim, Irfanullah Marwat and Naeemur Rehman were also present on the occasion.
GDA Delegations expressed their reservation over the expected caretaker cabinet members of Sindh.
Click Play Button To Watch This Video 

Caretaker CM Sindh assured the delegation of GDA that no step against the law and constitution will be taken.
Earlier, Corps Commander Karachi, Lt Gen, Shahid Baig Mirza on Tuesday called on Caretaker Chief Minister Sindh, Fazalur Rehman at the Chief Minister’s House.
Corps Commander Lt Gen, Shahid Baig Mirza congratulated Caretaker CM Sindh for assuming charge of his office.
Click Play Button To Watch This Video 

On the occasion, matters of security regarding Youme-e-Ali in the city and arrangements regarding upcoming polls were discussed.
Yesterday, Grand Democratic Alliance leaders including former National Assembly speaker Fahmeeda Mirza said that they will not allow PPP to rig the elections.
Addressing media in provincial Capital, the Grand Democratic Alliance leaders criticized Pakistan People’s Party and said that the interim government represents to them, not the province.
Click Play Button To Watch This Meet


Posted by Abbtakk on Monday, June 4, 2018
Talking to media, former speaker National assembly leader Fahmeeda Mirza, who has recently left her old association with PPP, said that the partial interim cabinet will not be allowed. She said that people are fed up with the corruption of Pakistan People’s Party.
Addressing media with his lively style, Ayaz Latif Paleejo said that we should not be compelled to commence agitation against injustices. He said that GDA does not approve partial interim government in the province.
Related News:
Justice (R) Dost Muhammad Khan Named Caretaker CM KPK

Fazalur Rehman Takes Charge of Caretaker CM Sindh

"
429,Will Not Allow Opponents To Escape From Elections: Maryam,https://abbtakk.tv/en/will-not-allow-opponent-to-escape-from-election-maryam/,"June 4, 2018","Islamabad (June 04, 2018): The leader of PML-N and daughter of former prime minister Nawaz Sharif, Maryam Nawaz challenged opponent saying that his party will not allow them to flee from the election as they were searching hideouts to hide.
Addressing workers convention in Islamabad, Maryam Said, “There is no other political party against PML-N in next election as the “Lion” is present each place, however, where are the opponents no one is in the picture.”
Click Play Button To Watch This Video

She alleged that the opponents have used all kind of unfair means to defeat N-League, they dragged its leaders in court, dragged his daughter in court, however, did not get any success and finally they started making lame excuses to get escape from the election.
“The PML-N workers have shown their strong power form GT Road rally to Lodhran by-poll, in which N-League candidate was grabbed the seat from PTI,” she said.
She claimed that Nawaz Sharif came out in by raising the flag of respect of the people as he was not only leading PML-N but fighting the war of people’s right and sanctity of the vote.She said that the PML-N will get the vote respected, adding that the verdict of the Supreme Court would be changed with the power of people.
Lambasting at Pakistan Tehreek-e-Insaf (PTI) chairman, the PML-N leader said that Imran Khan had leveled false allegations that’s why no one came out when he called but said when Nawaz Sharif would come out, no power in the world could be able to stop him.
The ex-PM’s daughter warned of march towards Islamabad from Lahore through GT Road in case of rigging in elections.
Related News:
PML N Will Win, Enemies Will Lose: Maryam Nawaz

FATA-KP Merger Was Top Most Agenda: Nawaz Sharif

"
430,Elections Will Not Be Delayed At Any Cost: CJP,https://abbtakk.tv/en/elections-will-not-be-delayed-at-any-cost-cjp/,"June 4, 2018","Islamabad (June 04, 2018): Chief Justice of Pakistan (CJP) Mian Saqib Nisar on Monday said there was no possibility of a delay in the upcoming elections unless the Election Commission of Pakistan (ECP) became helpless.
These remarks were given by the CJP during the hearing of a case regarding electoral amendments, which was filed by the Watan Party.
Click Play Button To Watch This Video
All matters pertaining to elections must be completed on an urgent basis, the chief justice noted.
Director-general of Election Commission Pakistan (ECP) noted that the code of conduct was formed with consensus from all political parties.DG ECP informed the court that a new code of conduct for General Elections 2018 was formed after Election Act 2017 was passed.
The court then summoned a response from ECP on the code of conduct, to be submitted by the latter today.CJP Nisar noted that the new code of conduct will be compared to its previous issue.
The hearing was then adjourned till Wednesday, with directives issued by the apex court for the formation of a larger bench.
On the other hand, Election Activities have kicked off across the country, candidates are reaching returning officers’ office to receive forms for the upcoming elections.
Click Play Button To Watch This Video

Election Commission will accept nomination papers from the candidates for general elections till 8th of this month.
Scrutiny of nomination papers by Returning Officers will be conducted by 14th of this month.Appeals against decisions of Returning Officers can be filed by 19th, while appeals will be decided by Appellate Tribunals by 26th of this month.
Revised list of candidates will be published by 27th.
Candidates can withdraw their candidature by 28th of the current month and then the final list of candidates will be published the same day. Election symbols will be allotted to the contesting candidates on 29th of this month.
According to the Election Commission, the same programme will be applicable to the seats reserved for Women and non-Muslims in the National Assembly and provincial assemblies of Punjab, Sindh, Khyber Pakhtunkhwa, and Balochistan.
Related News:
SC Turns Down LHC Decision Regarding Nomination Papers

ECP Issues Revised Schedule for General Polls

"
431,Election Activities Begin Across The Country,https://abbtakk.tv/en/election-activities-begin-candidates-receiving-nomination-papers/,"June 4, 2018","Islamabad (June 04, 2018): Election Activities have begun today across the country, candidates are reaching returning officers’ office to receive forms for the upcoming elections.
According to the details, candidates have started to reach the session courts across the country to receive nomination papers from the returning officers.
Click Play Button To Watch This Video

Election Commission will accept nomination papers from the candidates for general elections till 8th of this month.
Scrutiny of nomination papers by Returning Officers will be conducted by 14th of this month. Appeals against decisions of Returning Officers can be filed by 19th, while appeals will be decided by Appellate Tribunals by 26th of this month.
Revised list of candidates will be published by 27th.
Candidates can withdraw their candidature by 28th of the current month and then the final list of candidates will be published the same day. Election symbols will be allotted to the contesting candidates on 29th of this month.
According to the Election Commission, the same programme will be applicable to the seats reserved for Women and non-Muslims in the National Assembly and provincial assemblies of Punjab, Sindh, Khyber Pakhtunkhwa, and Balochistan.
Yesterday,  Election Commission of Pakistan issued a new schedule for accepting nomination papers.
Click Play Button To Watch This Video

The names of candidates will be published on 8th of June.
Earlier, Supreme Court of Pakistan had turned down the Lahore High Court verdict regarding nomination papers.
Hearing a ECP petition, Chief Justice of Pakistan Saqib Nisar remarked that elections will be held on time. He further said that ECP will be responsible for any kind of delay.
Click Play Button To Watch This Video

Chief Justice of Pakistan Justice Mian Saqib Nisar scheduled for hearing the petition filed by former speaker of National Assembly and Pakistan Muslim League-Nawaz leader, Sardar Ayaz Sadiq, and Election Commission of Pakistan, which challenged LHC’s ruling on nomination papers.
The petitioners had stated that LHC’s decision on nomination forms would delay elections. According to the petitioners, they took the matter to Supreme Court as they did not want timings of elections to be affected.
The elections are feared to be delayed as the filing of nomination papers has been put on hold following LHC’s ruling. Earlier, the nomination papers were to be filed between June 2 and 6.
Ayaz Sadiq and ECP’s counsel had also requested the CJP to hear petition at the earliest.
On June 1, LHC ruled that nomination forms that were to be submitted by candidates for the upcoming general elections did not include mandatory information, including details on their educational background, criminal record and nationality.Following the ruling, ECP summoned an emergency meeting where it was decided they would take the matter to the Supreme Court.
Click Play Button To Watch This Video

The ECP had also decided to challenge Balochistan High Court’s ruling on delimitation of constituencies. The BHC had declared delimitation of eight provincial assembly constituencies in Quetta and one in Panjgur null and void.
Related News:


"
432,Caretaker PM Calls On President Mamnoon Hussain,https://abbtakk.tv/en/469388-2/,"June 2, 2018","Islamabad (June 02, 2018): Caretaker Prime Minister Nasirul Mulk called on President Mamnoon Hussain in Islamabad and discussed matters pertaining to caretaker government and general elections.
During the meeting, the President felicitated Nasirul Mulk on assuming responsibilities as caretaker Prime Minister.
He expressed hope that the caretaker Prime Minister will perform his best for ensuring transparent elections.
On the occasion, the caretaker Prime Minister said he will do his level best to perform his responsibilities.Yesterday,  Justice Retired Nasirul Mulk took the oath of caretaker Prime Minister at the Presidency House.
President Mamnoon Hussain administered the oath to the caretaker Prime Minister at a ceremony currently held at the President House.
Click Play Button To Watch This Video

Former PM, Shahid Khaqan Abbasi, Chairman Senate, Deputy chairman, Former NA Speaker, Ayaz Sadiq, Chairman Joint Chiefs of Staff Committee, Services Chiefs, politicians and other officials were also present at the ceremony.
Earlier, Caretaker Prime Minister Nasirul Mulk had said elections will be held on time and transparency is a top and foremost priority.
In an informal chat with media persons after his oath-taking ceremony, he said the elections will be held on time. He said I will work according to the mandate given to me.To a question, he said the size of federal cabinet would be small.
The caretaker Prime Minister also expressed good wishes for his predecessor Shahid Khaqan Abbasi.
Earlier, Caretaker PM while reaching the PM House was given guard of the honour
Click Play Button To Watch This Video
Profile fo Caretaker PM
Justice Nasirul Mulk was born on August 17, 1950 in Mingora, Swat. He completed his degree of Bar-at-Law from Inner Temple London and was called to the Bar in 1977.
The now-retired Mulk practised as an Advocate in all fields of Law for more than 17 years until his elevation as a judge of the Peshawar High Court. He remained PHC chief justice for some time before his elevation as a judge of the Supreme Court.
He is remembered for the way he conducted a contempt case against then prime minister Yousuf Raza Gilani.He convicted the then chief executive for 30 seconds while maintaining the dignity and honour of the court, and left the disqualification issue open to the Election Commission of Pakistan and the then speaker of the National Assembly, Dr Fehmida Mirza.
Justice Mulk is one of the seven judges who signed a restraining order on Nov 3, 2007, when retired Gen Pervez Musharraf imposed emergency and forcibly sent the judges home.
He has served as a judge in Peshawar High Court, Chief Justice of Pakistan and Chief Election Commissioner too.
Related News:
Nasir-ul-Mulk To Take Oath As Caretaker PM Today

Imran Khan, Ayaz Sadiq Felicitate Nasirul Mulk

"
433,General Elections To Be Held On July 25: CJP Saqib Nisar,https://abbtakk.tv/en/general-elections-to-be-held-on-july-25-cjp-saqib-nisar/,"June 1, 2018","Lahore (June 01, 2018): Chief Justice of Pakistan Justice Mian Saqib Nisar on Friday vowed to ensure that there is no delay in the upcoming general elections.
“General elections will be held on July 25 and we will not allow any delay no matter what,” Justice Nisar said during a hearing in the Supreme Court’s Lahore Registry on a petition against the Election Commission of Pakistan’s (ECP) code of conduct for the upcoming general elections.
Click Play Button To Watch This Video:

The petitioner stated that ECP’s code of conduct issued for 2018 general elections is against “agreed upon rules and regulations”.

“The court should declare the code of conduct null and void,” the petition stated. Issuing a notice on the matter, the court summoned a reply from the chief election commissioner to be submitted by June 4.The ECP on Thursday released codes of conduct for election observers, polling staff and security officials who will be deployed during the upcoming general elections scheduled for July 25.
Related News:
General Election 2018 Will Be Held on July 25

ECP Issues Schedule For General Elections

"
434,Dar Challenges Khawaja Asif To Compete in Upcoming Polls,https://abbtakk.tv/en/dar-challenges-khawaja-asif-to-compete-in-upcoming-polls/,"June 1, 2018","Islamabad (June 01, 2018): Pakistan Tehreek-e-Insaf (PTI) leader Usman Dar has challenged former Foreign Minister Khawaja Asif to compete in upcoming General Elections 2018.
Responding to the decision of Supreme Court (SC) to annul Asif’s disqualification, PTI leader congratulated him and said that now ex-prime minister Nawaz Sharif will not criticize the judiciary.
Click Play Button To Watch This Video

PTI member Usman Dar’s lawyer argued that Khawaja Asif continued employment in a foreign company despite being a federal minister. “The move is a conflict of interest,” he asserted.
“Can disqualification occur due to conflict of interests? There has been a lot of discussion on this topic in the world. Trump’s daughter performs duties in government affairs. His son-in-law runs his own business. Should a person be disqualified over conflict of interest or a public official be warned?” asked the judge.
Supreme Court on Friday dismissed the disqualification verdict of Islamabad High Court (IHC) against former foreign minister Khawaja Asif and allowed him to contest the upcoming general elections 2018.
Click Play Button To Watch This Video

On April 27, IHC disqualified Foreign Minister Khawaja Asif from the parliament under Article 62(1)(f). A three-member bench, headed by Justice Athar Minallah, had reserved verdict on PTI leader Usman Dar’s plea on April-10.
The bench disqualified Khawaja Asif in the following words: “We declare that the Respondent was not qualified to contest the General Election of 2013 from NA 110 as he did not fulfill the conditions described under Article 62(1)(f) of the Constitution, read with section 99(1)(f) of the Act of 1976. The petition is, therefore, allowed. The Registrar of this Court is directed to send certified copy of this judgment to the Election Commission for de-notifying the Respondent as Member of the National Assembly of Pakistan. A copy is also directed to be sent to the Speaker of National Assembly of Pakistan for information.”
Related News:
Khawaja Asif Thankful Over Judgment In His Favor

Maryam Nawaz Congratulates Khawaja Asif

"
